word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
fell,,,,,,0.45299999999999996,,,1.0,0.0
fellas,,,,,,,,0.414,,
fellow,,,,,,,,0.49200000000000005,0.0,1.0
felon,,,,0.672,,,,,1.0,0.0
feminism,0.266,,,,,,,,,
fenced,0.242,,,,,,,,0.0,0.0
fender,,,,,,,,0.359,0.0,0.0
ferment,,0.43799999999999994,,,,,,,1.0,0.0
fermentation,,0.516,,,,,,,0.0,0.0
ferocious,0.894,,0.42200000000000004,0.667,,,,,1.0,0.0
ferocity,0.818,,,,,,,,1.0,0.0
fervor,0.5,,,,0.295,,,,0.0,1.0
festival,,0.562,,,0.625,,0.266,,0.0,1.0
festive,,,,,0.833,,,,0.0,1.0
fete,,0.469,,,0.484,,0.406,,0.0,1.0
feud,0.6409999999999999,,,,,,,,1.0,0.0
feudalism,0.47,,,,,0.406,,,1.0,0.0
fever,,,,0.469,,,,,0.0,0.0
fib,0.32799999999999996,,,,,,,,1.0,0.0
fidelity,,,,,0.359,,,0.633,0.0,1.0
fiend,0.621,,0.578,0.484,,,,,1.0,0.0
fierce,0.812,,0.35200000000000004,0.469,,,,,1.0,0.0
fiesta,,0.586,,,0.773,,0.43,0.281,0.0,1.0
fiesty,0.53,,,,,,,,,
fight,0.667,,,0.7190000000000001,,,,,1.0,0.0
fighting,0.868,,,,,,,,1.0,0.0
fights,0.8029999999999999,,,,,,,,,
fill,,,,,,,,0.32,0.0,0.0
filth,,,0.8590000000000001,,,,,,1.0,0.0
filthy,,,0.797,,,,,,1.0,0.0
finalized,,,,0.23399999999999999,,,,,,
finally,,0.57,0.125,,0.157,,0.297,0.45299999999999996,0.0,1.0
fingerscrossed,,,,0.21899999999999997,,,,,,
fire,,,,0.636,,,,,0.0,0.0
firearms,0.547,,,0.6,,,,,1.0,0.0
firefly,,,,,0.22699999999999998,,,,0.0,0.0
fireman,,,,,,,,0.625,0.0,0.0
fireplace,,,,,0.273,,,,0.0,0.0
firestorm,0.765,,,,,,,,,
firmness,,,,,,,,0.586,0.0,1.0
firstborn,,0.633,,,0.531,,,0.531,0.0,1.0
firstworldprobs,0.379,,,,,,,,,
fisheye,,,,,,,,0.281,,
fit,,,,,0.25,,,,,
fitness,,,,,0.312,,,,0.0,0.0
fits,0.561,,,,,,,,1.0,0.0
fitting,,0.445,,,0.258,,,0.406,0.0,1.0
fixed,,,,,,,,0.42200000000000004,0.0,0.0
flabbergast,,,,,,,0.9059999999999999,,,
flabby,,,0.555,,,,,,1.0,0.0
flaccid,,,,,,0.324,,,1.0,0.0
flagrant,0.455,,0.5,,,,,,1.0,0.0
flagship,,,,,,,,0.469,0.0,0.0
flange,,,,,,,,0.242,0.0,0.0
flares,0.532,,,,,,,,,
flatter,,,,,,,,0.297,,
flattering,,,,,0.5760000000000001,,,,0.0,1.0
flatulence,,,0.7809999999999999,,,,,,1.0,0.0
flaw,,,,,,0.34700000000000003,,,1.0,0.0
flaws,,,,,,,,0.22699999999999998,,
flea,,,0.578,,,,,,1.0,0.0
fled,,,,0.534,,,,,0.0,0.0
flee,,,,0.594,,,,,1.0,0.0
fleece,0.172,,0.195,,,0.109,,,1.0,0.0
flesh,,,0.35200000000000004,,,,,,0.0,0.0
flexin,0.281,,,,,,,,,
flinch,,0.45299999999999996,0.35200000000000004,0.484,,0.281,0.742,,1.0,0.0
flirt,,0.586,,,0.594,,0.312,0.281,1.0,1.0
flog,0.7340000000000001,,0.57,0.653,,0.562,,,1.0,0.0
flood,,,,0.547,,,,,0.0,0.0
flop,,,0.289,,,0.281,,,1.0,0.0
florence,,,,,,,,0.281,,
flounder,,,,0.297,,0.359,,,1.0,0.0
flowers,,,,,0.406,,,,,
flows,,,,,0.13,,,,,
flu,,,,0.375,,,,,1.0,0.0
fluctuation,0.265,,,0.204,,,,,1.0,0.0
fluke,,,,,,,0.578,,0.0,0.0
flurries,,,,0.266,,,,,,
flying,,,,0.281,,,,,0.0,1.0
foaming,0.5,,,,,,,,0.0,0.0
foe,0.441,,,0.594,,,,,1.0,0.0
foggy,,,,,,0.23399999999999999,,,0.0,0.0
follow,,,,,,,,0.47700000000000004,0.0,0.0
follower,,,,,,,,0.391,0.0,0.0
fondness,,,,,0.625,,,,0.0,1.0
font,,,,,,,,0.35200000000000004,0.0,0.0
food,,,,,0.258,,,0.336,0.0,1.0
foodie,,,,,0.331,,,,,
fool,,,0.461,,,,,,1.0,0.0
fooled,,,,,,0.531,,,,
football,,0.469,,,0.25,,,,0.0,1.0
footing,,,,,,,,0.359,0.0,0.0
foray,0.27899999999999997,,,,,,,,1.0,0.0
forbid,,,,,,0.43799999999999994,,,1.0,0.0
forbidding,0.368,,,0.578,,,,,1.0,0.0
force,0.418,,,0.266,,,,,1.0,0.0
forced,,,,0.569,,,,,1.0,0.0
forcibly,0.591,,,0.7,,,,,1.0,0.0
forearm,0.156,0.25,,,,,,,0.0,0.0
foreboding,,0.617,,0.516,,,,,1.0,0.0
forecast,,0.609,,,,,,0.484,0.0,0.0
foreclose,,,,0.469,,0.45299999999999996,,,1.0,0.0
forefathers,,,,,0.188,,,0.539,0.0,1.0
foreigner,,,,0.312,,,,,1.0,0.0
foresee,,0.625,,,,,0.18,0.45299999999999996,0.0,1.0
foreseen,,0.602,,,,,,,0.0,1.0
foresight,,0.617,,,,,,0.555,0.0,1.0
forestall,,0.42200000000000004,,,,,,,,
foreveralone,,,,,,0.688,,,,
forewarned,,0.562,,0.25,,,,,1.0,0.0
forfeit,0.409,,,,,0.344,,,1.0,0.0
forfeiture,,,,0.43799999999999994,,0.531,,,1.0,0.0
forgetful,0.076,,,,,,,,0.0,0.0
forgive,,,,,,,,0.547,0.0,1.0
forgiveness,,,,,0.45299999999999996,,,,,
forgiving,,,,,,,,0.508,0.0,1.0
forgotten,,,,0.266,,0.53,,,1.0,0.0
forlorn,,,,,,0.625,,,1.0,0.0
formality,,,,,,,,0.49200000000000005,0.0,0.0
formative,,,,,,,,0.516,0.0,1.0
formidable,,,,0.359,,,,,0.0,0.0
forming,,0.531,,,,,,,0.0,0.0
formula,,,,,,,,0.445,0.0,1.0
forsake,,,,,,0.621,,,1.0,0.0
forsaken,0.406,,,,,0.7190000000000001,,,1.0,0.0
fort,,,,,,,,0.562,0.0,0.0
fortitude,,,,,0.266,,,0.633,0.0,1.0
fortress,,,,0.281,,0.11,,0.461,0.0,1.0
fortune,,0.6559999999999999,,,0.591,,0.47700000000000004,0.38299999999999995,0.0,1.0
fortunes,,,,,0.652,,,,,
forum,,,,,,,,0.42200000000000004,0.0,0.0
foul,0.545,,0.7340000000000001,0.25,,,,,1.0,0.0
found,,,,,0.258,,,0.484,0.0,1.0
fragile,,,,0.188,,0.319,,,1.0,0.0
frailty,,,,,,0.484,,,1.0,0.0
framework,,,,,,,,0.516,0.0,0.0
frank,,,,,,,,0.47700000000000004,0.0,1.0
frankenstorm,,,,0.672,,,,,,
frankness,,,,,,,,0.562,0.0,1.0
frantic,,0.703,0.266,0.705,,,0.7340000000000001,,1.0,0.0
frantically,,,,0.7170000000000001,,,,,,
fraternal,,,,,0.297,,,0.531,0.0,1.0
fraud,0.39399999999999996,,,,,,,,1.0,0.0
fraudulent,0.424,,0.461,,,,,,1.0,0.0
fraught,,,,0.594,,0.722,,,1.0,0.0
frayed,,,,,,0.467,,,1.0,0.0
freak,,,,0.562,,,,,0.0,0.0
freaked,,,,0.703,,,,,,
freakedout,,,,0.672,,,,,,
freakingout,,,,0.7809999999999999,,,,,,
freakish,,,0.68,0.484,,,0.664,,1.0,0.0
freakout,,,,0.531,,,,,,
free,,,,,0.544,,,,,
freedom,,,,,0.561,,,0.742,0.0,1.0
freely,,,,,0.606,,,0.516,0.0,1.0
frenetic,0.397,,,0.5,,,0.7340000000000001,,1.0,0.0
frenzied,0.5,,,0.531,,,,,1.0,0.0
freshair,,,,,0.455,,,,,
freshstart,,,,,0.544,,,,,
fret,,,,0.469,,,,,1.0,0.0
fricking,0.485,,,,,,,,,
friction,0.47,,,,,,,,0.0,0.0
friday,,,,,0.455,,,,,
friend,,,,,0.47100000000000003,,,0.75,0.0,1.0
friendliness,,,,,0.75,,,0.703,0.0,1.0
friendly,,0.461,,,0.578,,,0.547,0.0,1.0
friends,,,,,0.5,,,,,
friendship,,,,,0.591,,,0.727,0.0,1.0
friendships,,,,,,,,0.75,,
frigate,,,,0.375,,,,,0.0,0.0
friggen,0.575,,,,,,,,,
fright,,,,0.853,,,0.836,,1.0,0.0
frighten,,,,0.828,,0.578,0.875,,1.0,0.0
frightened,,,,0.8440000000000001,,,0.867,,1.0,0.0
frightening,,,,0.8440000000000001,,,,,,
frightful,0.562,,,0.812,,0.672,,,1.0,0.0
frisky,,0.414,,,0.42200000000000004,,0.375,,0.0,1.0
frolic,,,,,0.748,,,,0.0,1.0
frosty,,,,,0.174,,,,0.0,0.0
frown,,,,,,0.45299999999999996,,,1.0,0.0
frowning,0.239,,0.21899999999999997,,,0.5,,,1.0,0.0
fruitless,,,,,,0.359,,,1.0,0.0
fruits,,,,,0.344,,,,,
fruity,,,,,0.268,,,,,
frustrate,0.604,,0.35200000000000004,,,0.469,,,1.0,0.0
frustrated,0.636,,,,,,,,1.0,0.0
frustrates,0.547,,,,,,,,,
frustrating,0.515,,,,,,,,,
frustration,0.5760000000000001,,,,,,,,1.0,0.0
fuckedoff,0.742,,,,,,,,,
fuckoff,0.912,,,,,,,,,
fucksake,0.812,,,,,,,,,
fucktard,0.9059999999999999,,,,,,,,,
fuckyeah,,,,,0.703,,,,,
fugitive,0.43799999999999994,,0.38299999999999995,0.703,,0.43799999999999994,,0.141,1.0,0.0
fulfill,,,,,0.664,,,0.602,0.0,1.0
fulfilled,,,,,0.667,,,0.703,,
fulfilling,,,,,0.618,,,,,
fulfillment,,0.602,,,0.728,,,0.664,0.0,1.0
full,,,,,0.375,,,,0.0,1.0
fullness,,,,,0.39399999999999996,,,,0.0,0.0
fully,,,,,,,,0.516,0.0,1.0
fulsome,,,0.38299999999999995,,,,,,,
fumin,0.779,,,,,,,,,
fuming,0.812,,,,,,,,1.0,0.0
fun,,0.562,,,0.7879999999999999,,,,0.0,1.0
fundamental,,,,,,,,0.617,0.0,1.0
funday,,,,,0.772,,,,,
funeral,,,,,,0.8440000000000001,,,0.0,0.0
fungus,,,0.625,,,,,,1.0,0.0
funk,,,,,,0.375,,,1.0,0.0
furious,0.929,,0.469,,,,,,1.0,0.0
furiously,0.927,,,,,,,,0.0,0.0
furnace,0.258,,,,,,,,0.0,0.0
furor,0.9,,,,,,,,1.0,0.0
furrow,,,,,,0.344,,,0.0,0.0
fury,0.922,,,0.672,,0.406,,,1.0,0.0
fuse,,,,,,,,0.35200000000000004,0.0,1.0
fuss,0.424,,,,,0.359,,,1.0,0.0
fussy,0.35700000000000004,,0.22699999999999998,,,,,,1.0,0.0
fustrated,0.547,,,,,,,,,
futile,,,,,,0.43799999999999994,,,1.0,0.0
gaby,,,0.281,,,,,,1.0,0.0
gag,,,0.711,,,,,,1.0,0.0
gage,,,,,,,,0.38299999999999995,0.0,0.0
gahhh,0.439,,,,,,,,,
gain,,0.6559999999999999,,,0.28800000000000003,,,0.469,0.0,1.0
gall,0.47,,0.305,,,,,,1.0,0.0
gallows,0.57,,,0.6859999999999999,,0.797,,,1.0,0.0
gambler,,0.57,,,,,0.406,,1.0,0.0
gambling,,0.586,,,,,0.445,,1.0,0.0
gameday,,,,0.125,,,,,,
gametime,,,,0.32799999999999996,,,,,,
gang,0.609,,,0.672,,,,,1.0,0.0
ganna,,,,,,,,0.297,,
gape,,,,,,,0.633,,0.0,0.0
gaping,,0.49200000000000005,,,,,,,0.0,0.0
garansi,,,,,,,,0.21100000000000002,,
garbage,,,0.7190000000000001,,,,,,1.0,0.0
garden,,,,,0.33299999999999996,,,,0.0,1.0
gardens,,,,,0.21899999999999997,,,,,
garish,,,0.445,,,,0.508,,1.0,0.0
garrison,,,,,,,,0.36700000000000005,0.0,1.0
gash,,,,0.703,,,,,1.0,0.0
gasp,,,,,,,0.711,,0.0,0.0
gasping,,,,0.43799999999999994,,,,,1.0,0.0
gate,,,,,,,,0.414,0.0,0.0
gateway,,,,,,,,0.5,0.0,0.0
gauging,,,,,,,,0.32799999999999996,0.0,0.0
gawk,,,,,,,0.47700000000000004,,0.0,0.0
gay,,,,,,,,0.391,,
gazette,,,,,,,,0.414,0.0,1.0
gazing,,,,,0.33299999999999996,,,,,
geez,0.136,,,,,,,,,
gelatin,,,0.195,,,,,,0.0,0.0
gem,,,,,0.5,,,,0.0,1.0
general,,,,,,,,0.375,0.0,1.0
generosity,,0.484,,,0.625,,0.305,0.594,0.0,1.0
generous,,,,,0.609,,,0.594,0.0,1.0
genial,,,,,0.621,,,,0.0,1.0
gent,0.076,,0.188,0.141,,,,,1.0,0.0
gentle,,,,,0.485,,,,,
gentleman,,,,,,,,0.6559999999999999,0.0,1.0
gently,,,,,0.303,,,,,
gentry,,,,,,,,0.39799999999999996,0.0,1.0
genuine,,,,,,,,0.75,0.0,1.0
geriatric,,,,,,0.379,,,1.0,0.0
germ,,0.336,0.68,,,,,,0.0,0.0
germination,,0.523,,,,,,,0.0,0.0
gesture,,,,,0.387,,,,0.0,0.0
getaway,,,,,0.469,,,,,
getoverit,0.426,,,,,,,,,
getoveryourself,0.495,,,,,,,,,
getyourown,0.297,,,,,,,,,
ghastly,,,0.625,0.836,,,,,1.0,0.0
ghetto,,,0.609,0.406,,0.43799999999999994,,,1.0,0.0
ghost,,,,0.672,,,,,0.0,0.0
ghostly,,,,0.754,,,,,1.0,0.0
giant,,,,0.297,,,,,0.0,0.0
gibberish,0.172,,,,,,,,1.0,0.0
giddy,,,,,0.757,,,,,
gift,,0.625,,,0.547,,0.43,,0.0,1.0
gifts,,,,,0.547,,,,,
giggle,,,,,0.802,,,,0.0,1.0
giggles,,,,,0.672,,,,,
giggling,,,,,0.7809999999999999,,,,,
girder,,,,,,,,0.32,0.0,1.0
giver,,,,,0.353,,,,,
giving,,,,,0.469,,,,0.0,1.0
glad,,0.536,,,0.7809999999999999,,,,0.0,1.0
gladiator,,,,0.32799999999999996,,,,,0.0,0.0
gladness,,,,,0.8029999999999999,,,,0.0,1.0
glare,0.562,,,0.43,,,,,1.0,0.0
glaring,0.636,,,,,,,,1.0,0.0
glee,,,,,0.875,,,,0.0,1.0
glide,,0.47700000000000004,,,0.162,,,,0.0,1.0
glimmer,,0.547,,,0.53,,0.266,,0.0,1.0
glitter,,,0.094,,0.42200000000000004,,,,0.0,0.0
gloom,,,,,,0.625,,,1.0,0.0
gloomy,,,,,,0.578,,,1.0,0.0
glorification,,,,,0.733,,,,0.0,1.0
glorify,,0.47700000000000004,,,0.7809999999999999,,0.344,0.406,0.0,1.0
glorious,,,,,0.812,,,,,
glory,,0.547,,,0.8590000000000001,,,0.47700000000000004,0.0,1.0
glow,,0.47700000000000004,,,0.6559999999999999,,,0.39799999999999996,0.0,1.0
glowing,,,,,0.7290000000000001,,,,0.0,1.0
glum,,,,,,0.547,,,1.0,0.0
glut,,,0.508,,,,,,1.0,0.0
gluttony,,,0.625,,,,,,1.0,0.0
gnome,0.109,,0.203,0.188,,,,,1.0,0.0
goals,,,,,0.469,,,,,
gob,,,0.539,,,,,,0.0,0.0
goblin,,,0.5,0.594,,,,,1.0,0.0
god,,0.484,,0.094,0.545,,,0.617,0.0,1.0
godbless,,,,,0.616,,,,,
godisgood,,,,,0.597,,,,,
godisgreat,,,,,0.721,,,,,
godless,0.45299999999999996,,,,,,,,1.0,0.0
godly,,,,,0.514,,,0.586,0.0,1.0
godsend,,,,,0.688,,0.578,,0.0,1.0
gofuckyourself,0.8859999999999999,,,,,,,,,
gon,,,,,,,,0.289,,
gone,,,,,,0.45299999999999996,,,,
gonorrhea,0.424,,0.9059999999999999,0.547,,0.5,,,1.0,0.0
goo,,,0.6559999999999999,,,,,,1.0,0.0
good,,0.38299999999999995,,,0.547,,0.21899999999999997,0.617,0.0,1.0
goodbye,,,,,,0.375,,,0.0,0.0
goodday,,,,,0.7340000000000001,,,,,
goodfeeling,,,,,0.7659999999999999,,,,,
goodhealth,,,,,0.682,,,,,
goodies,,,,,0.594,,,,,
goodlife,,,,,0.703,,,,,
goodmood,,,,,0.8190000000000001,,,,,
goodmorning,,,,,0.547,,,,,
goodmusic,,,,,0.594,,,,,
goodness,,0.43799999999999994,,,0.818,,0.16399999999999998,0.68,0.0,1.0
goodnews,,,,,0.703,,,,,
goodtimes,,,,,0.8109999999999999,,,,,
goodvibes,,,,,0.742,,,,,
goofy,,,,,0.391,,,,,
gooood,,,,,0.703,,,,,
gore,0.6559999999999999,,0.828,0.7340000000000001,,0.609,,,1.0,0.0
gorge,,,0.49200000000000005,,,,,,1.0,0.0
gorgeous,,,,,0.625,,,,0.0,1.0
gory,0.5760000000000001,,0.82,0.688,,0.672,,,1.0,0.0
gospel,,,,,,,,0.617,0.0,1.0
govern,,,,,,,,0.547,0.0,1.0
governess,,,,,,,,0.43799999999999994,0.0,0.0
government,,,,0.359,,,,,1.0,0.0
governor,,,,,,,,0.45299999999999996,0.0,0.0
grab,0.557,,,,,,,,1.0,0.0
grace,,,,,0.5760000000000001,,,,0.0,1.0
gracias,,,,,0.5539999999999999,,,,,
graded,,,,0.075,,,,,,
grades,,,,0.094,,,,,,
gradschool,,,,0.062,,,,,,
gradual,,0.375,,,,,,,0.0,0.0
graduation,,0.633,,0.078,0.42200000000000004,,0.18,0.523,0.0,1.0
grammar,,,,,,,,0.43,0.0,0.0
grandchildren,,0.539,,,0.54,,,0.49200000000000005,0.0,1.0
grandfather,,,,,,,,0.68,0.0,0.0
grant,,0.414,,,0.366,,,0.594,0.0,1.0
grasping,,0.555,,,,,,,1.0,0.0
grated,0.455,,,,,,,,1.0,0.0
grateful,,,,,0.789,,,,0.0,1.0
gratify,,,,,0.75,,0.305,,0.0,1.0
grating,0.561,,0.469,,,,,,1.0,0.0
gratitude,,,,,0.914,,,0.594,0.0,1.0
gratuitous,,,0.242,,,,,,0.0,0.0
grave,,,,0.562,,0.727,,,1.0,0.0
gravitate,,0.47700000000000004,,,,,,,0.0,0.0
gray,,,0.133,,,0.26899999999999996,,,0.0,0.0
greasy,,,0.672,,,,,,0.0,0.0
greatday,,,,,0.812,,,,,
greatfriends,,,,,0.688,,,,,
greatful,,,,,0.816,,,,,
greatness,,,,,0.75,,0.49200000000000005,0.555,0.0,1.0
greatnight,,,,,0.7340000000000001,,,,,
greed,0.424,,0.5,,,,,,1.0,0.0
greedy,,,0.539,,,,,,1.0,0.0
green,,,,,0.13699999999999998,,,0.359,0.0,1.0
greeted,,,,,0.516,,,,,
greeting,,,,,,,0.289,,0.0,1.0
grenade,,,,0.828,,,,,1.0,0.0
grey,,,,,,0.281,,,0.0,0.0
grief,,,,,,0.8590000000000001,,,1.0,0.0
grievance,0.556,,0.32799999999999996,,,0.53,,,1.0,0.0
grieve,,,,0.375,,0.8440000000000001,,,1.0,0.0
grieving,,,,,,0.922,,,,
grievous,0.632,,,0.516,,0.7040000000000001,,,1.0,0.0
grim,0.413,0.312,0.516,0.672,,0.708,,,1.0,0.0
grime,,,0.703,,,,,,1.0,0.0
grimy,,,0.68,,,,,,1.0,0.0
grin,,0.42200000000000004,,,0.672,,0.336,0.391,0.0,1.0
grisly,,,0.727,0.703,,,,,1.0,0.0
grit,,,,,,,,0.43,0.0,1.0
grizzly,,,,0.578,,,,,1.0,0.0
groan,,,0.32,,,0.545,,,1.0,0.0
grope,0.5760000000000001,,0.703,0.45299999999999996,,,,,1.0,0.0
gross,,,0.7190000000000001,,,,,,1.0,0.0
grotesque,,,0.82,,,,,,1.0,0.0
grouchy,0.562,,,,,,,,,
ground,,,,,,,,0.39799999999999996,0.0,0.0
grounded,,,,0.242,,0.13,,,1.0,0.0
grow,,0.555,,,0.242,,,0.49200000000000005,0.0,1.0
growl,0.652,,,0.516,,,,,1.0,0.0
growling,0.75,,0.297,0.547,,,,,1.0,0.0
growls,0.649,,,,,,,,,
growth,,,,,0.297,,,,0.0,1.0
growthefuckup,0.7879999999999999,,,,,,,,,
grr,0.6409999999999999,,,,,,,,,
grrr,0.516,,,,,,,,,
grrrrr,0.391,,,,,,,,,
grudge,0.6559999999999999,,,,,,,,1.0,0.0
gruesome,,,0.789,,,,,,1.0,0.0
gruff,0.35100000000000003,,0.258,,,,,,1.0,0.0
grumble,0.544,,0.336,,,,,,1.0,0.0
grump,0.515,,,,,,,,,
grumpy,0.32799999999999996,,0.305,,,0.281,,,1.0,0.0
guarantee,,,,,,,,0.711,0.0,1.0
guard,,,,0.25,,,,0.5,0.0,1.0
guarded,,,,,,,,0.602,0.0,0.0
guardian,,,,,,,,0.695,0.0,1.0
guardianship,,,,,,,,0.703,0.0,1.0
gubernatorial,,,,,,,,0.312,0.0,1.0
guerilla,,,,0.688,,,,,1.0,0.0
guess,,,,,,,0.39799999999999996,,0.0,0.0
guidance,,,,,,,,0.688,0.0,1.0
guide,,,,,,,,0.57,0.0,1.0
guidebook,,,,,,,,0.664,0.0,1.0
guidelines,,,,0.062,,,,,,
guillotine,0.591,0.39799999999999996,0.617,0.8590000000000001,,0.446,,,1.0,0.0
guilt,,,0.38299999999999995,,,0.75,,,1.0,0.0
guilty,0.591,,,,,0.609,,,1.0,0.0
gullible,,,,,,0.25,,0.281,1.0,0.0
gulp,,,,0.391,,,0.375,,0.0,0.0
gun,0.5760000000000001,,,0.7340000000000001,,,,,1.0,0.0
gunmen,,,,0.828,,,,,,
gunpowder,,,,0.562,,,,,0.0,0.0
guru,,,,,,,,0.5,0.0,1.0
gush,,,0.42200000000000004,,0.545,,,,1.0,0.0
gusset,,,,,,,,0.23399999999999999,0.0,0.0
gut,,,0.594,,,,,,0.0,0.0
gutter,,,0.516,,,,,,0.0,0.0
habitual,,0.266,,,,,,,0.0,0.0
hadenough,0.546,,,,,,,,,
hag,,,0.602,0.25,,,,,1.0,0.0
haggard,,,,,,0.5870000000000001,,,1.0,0.0
hai,,,,,,,,0.258,,
hail,,,,,,,,0.43,1.0,1.0
hairchalk,,,,,,,,0.336,,
hairclip,,,,,,,,0.297,,
hairy,,,0.42200000000000004,,,,,,1.0,0.0
hallelujah,,,,,0.8590000000000001,,,,,
hallucination,,,,0.484,,,,,1.0,0.0
halter,0.242,,,0.318,,0.188,,,1.0,0.0
halting,,,,0.435,,0.297,,,1.0,0.0
hammering,0.5,,,,,,,,0.0,0.0
hammock,,,,,0.39399999999999996,,,,0.0,0.0
hamstring,0.16699999999999998,,,,,0.312,,,1.0,0.0
handbook,,,,,,,,0.445,0.0,0.0
handgel,,,,,,,,0.32,,
handicap,,,,,,0.42200000000000004,,,1.0,0.0
hanging,0.636,,0.531,0.6409999999999999,,0.547,,,1.0,0.0
hangman,,,,0.61,,,,,1.0,0.0
hangry,0.515,,,,,,,,,
hankering,,0.539,,,,,,,0.0,0.0
hap,,0.38299999999999995,,,,,0.32,,0.0,0.0
happen,,0.484,,,,,,,0.0,0.0
happier,,,,,0.797,,,,,
happiest,,,,,0.986,,,,,
happily,,,,,0.922,,,,0.0,1.0
happiness,,0.6409999999999999,,,0.9840000000000001,,,,0.0,1.0
happy,,0.555,,,0.7879999999999999,,,0.609,0.0,1.0
happydance,,,,,0.912,,,,,
happyday,,,,,0.809,,,,,
happyheart,,,,,0.818,,,,,
happyholidays,,,,,0.75,,,,,
happynewyear,,,,,0.6559999999999999,,,,,
happyplace,,,,,0.875,,,,,
happytweet,,,,,0.797,,,,,
happyvalentinesday,,,,,0.773,,,,,
harass,0.659,,0.586,,,,,,1.0,0.0
harassing,0.625,,,,,,,,0.0,0.0
harbinger,0.426,0.531,,0.531,,,,,1.0,0.0
harbor,,,,,,,,0.49200000000000005,0.0,0.0
hardened,0.348,,0.391,0.391,,,,,1.0,0.0
hardship,,,,,0.031,0.685,,,1.0,0.0
hardy,,,,,0.25,,,0.49200000000000005,0.0,1.0
harga,,,,,,,,0.305,,
harlot,,,0.562,,,,,,1.0,0.0
harm,,,,0.7190000000000001,,,,,1.0,0.0
harmful,0.672,,0.562,0.797,,0.578,,,1.0,0.0
harmoniously,,,,,0.6409999999999999,,,0.672,0.0,1.0
harmony,,,,,0.7190000000000001,,,0.648,0.0,1.0
harrowing,,,,0.703,,,,,1.0,0.0
harry,0.212,,,,,0.109,,,1.0,0.0
harshness,0.597,,,0.516,,,,,1.0,0.0
harvest,,0.578,,,0.297,,,,0.0,1.0
hassle,0.53,,,,,,,,,
haste,,0.523,,,,,,,0.0,0.0
hate,0.828,,0.695,0.484,,0.6559999999999999,,,1.0,0.0
hateeee,0.779,,,,,,,,,
hateeveryone,0.667,,,,,,,,,
hateful,0.94,,0.703,0.578,,0.575,,,1.0,0.0
hateyou,0.818,,,,,,,,,
hating,0.828,,,,,,,,1.0,0.0
hatred,0.953,,0.68,0.703,,0.6409999999999999,,,1.0,0.0
haughty,0.456,,,,,,,,1.0,0.0
haunt,,,,0.6409999999999999,,,,,1.0,0.0
haunted,,,,0.578,,0.42200000000000004,,,1.0,0.0
haven,,,,,,,,0.617,0.0,1.0
havoc,0.6409999999999999,,,0.7190000000000001,,,,,1.0,0.0
hawk,,,,0.125,,,,,0.0,0.0
haye,0.324,,,,,,,,,
hazard,,,,0.75,,,,,1.0,0.0
hazardous,,,,0.7659999999999999,,,,,1.0,0.0
haze,,,,0.594,,,,,1.0,0.0
headaches,,,,0.359,,,,,,
headlight,,0.406,,,,,,,0.0,0.0
heal,,,,,0.406,,,0.609,0.0,1.0
healing,,0.578,,,0.32799999999999996,0.23399999999999999,,0.672,0.0,1.0
health,,,,,0.493,,,,0.0,0.0
healthful,,,,,0.424,,,,0.0,1.0
healthy,,,,,0.5,,,,0.0,1.0
hearing,,,,0.156,,,,,1.0,0.0
hearse,,,,0.484,,0.703,,,1.0,0.0
heart,,,,,0.547,,,,0.0,0.0
heartache,,,,,,0.812,,,1.0,0.0
heartattack,,,,0.812,,,,,,
heartbreak,,,,,,0.7809999999999999,,,,
heartbreaking,,,,,,0.9690000000000001,,,,
heartfelt,,,,,0.7190000000000001,0.188,,0.7340000000000001,0.0,1.0
heartily,,,,,0.469,,,,0.0,1.0
heartless,,,,,,0.7190000000000001,,,1.0,0.0
hearts,,,,,0.625,,,,0.0,0.0
heartsick,,,0.336,,,,,,,
heartworm,,,0.688,,,,,,0.0,0.0
heated,0.545,,,,,,,,0.0,0.0
heathen,,,,0.42200000000000004,,,,,1.0,0.0
heaven,,,,,0.721,,,,,
heavenly,,0.578,,,0.853,,,0.57,0.0,1.0
heavens,,,,,0.779,,,0.531,0.0,1.0
hedonism,,,,,0.344,,,,1.0,1.0
hee,,,,,0.455,,,,,
heft,,0.32,,0.21899999999999997,,,,,0.0,1.0
heheh,,,,,0.606,,,,,
heighten,,,,0.188,,,,,1.0,0.0
hell,0.853,,0.68,0.86,,0.7,,,1.0,0.0
hellish,0.7809999999999999,,0.695,0.828,,0.738,,,1.0,0.0
helmet,,,,0.094,,,,,0.0,1.0
help,,,,0.203,,,,,,
helper,,,,,,,,0.586,0.0,1.0
helpful,,,,,0.42200000000000004,,,0.602,0.0,1.0
helpless,,,,0.531,,0.594,,,1.0,0.0
helplessness,,,,0.516,,0.828,,,1.0,0.0
hemat,,,,,,,,0.297,,
hemorrhage,,,0.805,0.807,,0.75,,,1.0,0.0
heretic,,,0.664,,,,,,1.0,0.0
heritage,,,,,,,,0.547,0.0,0.0
hermaphrodite,,,,,,,0.391,,1.0,0.0
hermit,,,,,,0.29600000000000004,,0.305,0.0,0.0
hero,,0.5,,,0.562,,0.344,0.773,0.0,1.0
heroic,,,,,0.591,,0.5,0.664,0.0,1.0
heroine,,,,,,,,0.617,0.0,1.0
